a1,a2,a3,a4,a5,a6,b1,b2,b3,b4,b5,b6,c1,c2,c3,c4,c5,c6,no
0.014331075973487883, 0.007685312750887254, 0.0010159489826147498, 0.0744807446826942, 0.023028868150779657, -0.06521985859152982, 0.011938964457706888, 0.003777010186659717, 0.00024605288190644324, 0.0512826645047257, 0.0047861233936942645, 0.0026359856457659064, 0.014500534754883429, 0.013939918471880109, 0.0022989346128583646, 0.23894154577984772, 0.05122049847158159, 0.02150136499941294,102
0.014331093247348431, 0.007685346642791315, 0.001015937259970312, 0.07448069784340407, 0.023028855381075155, -0.0652198624244522, 0.011938983635329832, 0.003777024661080449, 0.000246111390640471, 0.05128266973774753, 0.004786126517431956, 0.002635995686014683, 0.01450050638991138, 0.013939925026578589, 0.002298935471945713, 0.2389416205273676, 0.051220478637612775, 0.021501363896703894,100
0.014331067206279231, 0.007685314734400828, 0.001015922291880471, 0.07448071309390998, 0.023028848162100803, -0.06521980034267791, 0.011938960490812852, 0.003777009863938567, 0.0002460638340045118, 0.05128271973062977, 0.004786124701063075, 0.002635983594009669, 0.014500450950395215, 0.013939925667196693, 0.0022989551260200005, 0.2389416062457561, 0.05122053776458303, 0.021501408592637574,102
0.014331076850905606, 0.0076853268095689615, 0.0010159533771772501, 0.07448069525164414, 0.023028805368885356, -0.06521984681181096, 0.01193898764510302, 0.0037770250627783904, 0.0002460476443539918, 0.05128271087131366, 0.004786134854701149, 0.0026360093470616224, 0.014500514314431655, 0.013939892911677814, 0.002298929561877728, 0.23894165817697766, 0.05122049309293712, 0.02150140979950309,102
0.014331076748440695, 0.007685316764147832, 0.0010159381546348976, 0.07448072391775862, 0.02302887067147176, -0.06521984681500971, 0.011938998177875512, 0.003776986933837953, 0.0002460853886829661, 0.051282686024035, 0.004786115866382608, 0.002635995081631914, 0.014500508272928942, 0.013939857547832316, 0.00229894495530382, 0.23894163141742836, 0.05122056454333726, 0.021501371584129614,98
0.014331078229419127, 0.007685320756324796, 0.0010159678670044034, 0.0744807715792165, 0.023028831386062078, -0.06521988096541205, 0.011938994203184486, 0.0037770375824865243, 0.00024605707526956293, 0.051282713495629885, 0.004786113951282688, 0.002635986829518837, 0.014500521538172858, 0.0139398973030643, 0.0022989779028693975, 0.23894156663421953, 0.051220545008224004, 0.021501375141105117,100
0.0143311031977022, 0.007685308699661664, 0.0010159260446828793, 0.07448069557686363, 0.02302885246131122, -0.06521983401956254, 0.011939015479025775, 0.003777014164217774, 0.00024609282088631715, 0.05128266886794432, 0.004786122736422009, 0.0026360027799271447, 0.01450053159378452, 0.013939910688025572, 0.002298932208088292, 0.23894155598290193, 0.051220529826947525, 0.021501373481270087,100
0.014331061154632814, 0.007685347244007728, 0.0010159346920305518, 0.07448076046493464, 0.023028843754675947, -0.06521987592552365, 0.011938933760774382, 0.003776983053382566, 0.0002460689251629903, 0.05128269776977833, 0.004786115744703062, 0.00263596639456536, 0.014500534645089795, 0.013939889592205885, 0.0022989334016596504, 0.2389415769932837, 0.05122052446893584, 0.02150135174991324,100
0.014331042450664246, 0.007685302321901769, 0.0010159351516671536, 0.07448067470064862, 0.023028849716311143, -0.06521986059824338, 0.011938969822207423, 0.003776989346180773, 0.00024605209951717875, 0.0512826679557489, 0.004786121295284203, 0.002635986424111446, 0.014500475395426433, 0.013939924583894304, 0.0022989321444673084, 0.23894162955160278, 0.051220521882109744, 0.021501348528599445,102
0.014331083981028085, 0.007685354962878753, 0.001015945536478633, 0.07448074397823183, 0.023028851064963374, -0.06521990114301734, 0.01193896835309611, 0.0037770150679790194, 0.0002460567861110586, 0.05128272931189273, 0.004786088924200499, 0.0026360132857574502, 0.014500518975299125, 0.013939893420274803, 0.002298941945600542, 0.23894158366817508, 0.05122047634743837, 0.02150135215356585,102
0.014331042699542405, 0.007685360075966778, 0.0010159545741099609, 0.07448068015945629, 0.023028843031368935, -0.06521987359707487, 0.011938990957876554, 0.0037769897077584128, 0.00024605730948504555, 0.05128270548665954, 0.004786138342231776, 0.002635969410799026, 0.014500488853379888, 0.013939932377003432, 0.002298933819906017, 0.2389415782747135, 0.051220532172179, 0.02150136331366799,102
0.014331098001520827, 0.007685319530122233, 0.0010159599470585218, 0.07448068874987214, 0.023028779433916208, -0.06521984536915244, 0.011938982819793524, 0.003777054311536662, 0.00024606520200088283, 0.0512826785662783, 0.0047861246471567484, 0.0026359816246688777, 0.014500505836584191, 0.013939906513413152, 0.0022989461025303896, 0.2389415981452879, 0.051220535005512144, 0.021501395594245003,102
0.014331043245508152, 0.007685363253120923, 0.0010159471564754098, 0.07448073409564009, 0.023028838226894385, -0.06521984686837261, 0.01193896107250331, 0.0037770780375976656, 0.0002461081896010261, 0.051282719001836785, 0.0047861083033579254, 0.0026359984050445314, 0.014500519054679528, 0.013939918294657955, 0.0022989464369172694, 0.23894159664892273, 0.051220558859123626, 0.02150135372513717,98
0.014331053087156282, 0.007685317250232183, 0.0010159604021859855, 0.07448073323176602, 0.023028859195028714, -0.06521986788515213, 0.01193899339923079, 0.0037770235219395125, 0.00024605331694589085, 0.051282716221001716, 0.00478607702895905, 0.002636019752017733, 0.014500486738023632, 0.013939940214350277, 0.0022989569722804675, 0.23894165439807294, 0.05122051833000787, 0.021501399247240042,102
0.014331026067456667, 0.007685321308647925, 0.0010159518911571047, 0.0744806974485856, 0.0230288550673202, -0.06521987442616779, 0.01193901049181537, 0.003777065912258257, 0.0002460820781633602, 0.05128270281929753, 0.004786097723567261, 0.002635994449366844, 0.01450046955425331, 0.013939918129214164, 0.0022989522548303243, 0.2389415817768845, 0.05122053924885062, 0.021501406031523423,100
0.014331019609535967, 0.007685315972463555, 0.001015946360294965, 0.07448073938700833, 0.023028832599805548, -0.06521983609408752, 0.01193897504771207, 0.003777000088896111, 0.0002460369940030068, 0.05128267146279704, 0.004786111495174147, 0.002636016181129602, 0.014500514396492295, 0.013939924633704677, 0.002298930653091834, 0.2389416429429539, 0.0512205546261753, 0.021501402686363552,102
0.014331095341761269, 0.0076853295625060455, 0.001015968369700512, 0.07448073184350897, 0.02302886713588001, -0.06521987442725705, 0.01193897691227734, 0.0037770270419171764, 0.00024604042967375827, 0.05128272846467202, 0.0047861399245625515, 0.0026359745556709976, 0.014500510500851197, 0.013939861579858746, 0.002298940946116944, 0.2389416148029766, 0.051220549781588305, 0.021501371620341537,102
0.014331084247264408, 0.007685277367442391, 0.0010159438677357837, 0.07448068736200386, 0.02302884282918126, -0.06521983610580147, 0.011938992144687164, 0.003777038132365483, 0.0002460887310567428, 0.05128269733899355, 0.004786129211148889, 0.002636000535406191, 0.014500506631158918, 0.013939866317306478, 0.002298953443036908, 0.23894162498507002, 0.05122049521740066, 0.02150137115506956,98
0.014331046785326911, 0.0076853017291579895, 0.0010159645720802628, 0.07448075556319668, 0.023028800638826178, -0.06521983286428078, 0.011938999126463524, 0.0037770258414782476, 0.0002460538710014988, 0.0512826808633538, 0.004786088424695557, 0.0026359967471427867, 0.014500508907936726, 0.013939921265683528, 0.0022989706582497225, 0.2389415719804827, 0.051220519512403764, 0.021501369045420708,100
0.014331017380191966, 0.007685321410278584, 0.0010159296076455199, 0.07448071388670208, 0.023028845904974587, -0.06521987678956985, 0.011938999585327131, 0.003777024168307761, 0.0002460853517367832, 0.05128271102988561, 0.004786102647281686, 0.0026359675317008174, 0.014500532933412491, 0.01393992210858107, 0.0022989923814898203, 0.23894158541626961, 0.05122054375574975, 0.021501363617784385,98
0.014331071877936195, 0.007685344355936017, 0.0010159431245565806, 0.07448078417819086, 0.02302878561933404, -0.06521984741118163, 0.011938972063449172, 0.003777052737630705, 0.0002460774152519509, 0.051282690208846224, 0.00478612696606206, 0.0026359828536158666, 0.014500499581911632, 0.01393991036827356, 0.002298944145771487, 0.23894160458500288, 0.05122053882992211, 0.021501361656064324,100
0.01433102220081877, 0.007685326235550157, 0.0010159507777850348, 0.07448070034251379, 0.023028798786713177, -0.0652198651614388, 0.011938992043268738, 0.0037770361489153966, 0.00024605064898168707, 0.05128271303666048, 0.004786065875795861, 0.0026360260228692565, 0.014500507777007631, 0.013939893644983072, 0.0022989408716314985, 0.23894156733471017, 0.05122050968318151, 0.021501400897325437,102
0.0143310466194243, 0.007685297246458841, 0.0010159480080049353, 0.07448071787735623, 0.023028849722994783, -0.06521986464987478, 0.01193898913953324, 0.00377705255969317, 0.00024604614910314566, 0.051282719471151, 0.004786062030290735, 0.0026359968922205516, 0.014500560702102303, 0.013939903194174775, 0.002298955451555629, 0.23894158365025983, 0.0512205572200968, 0.021501364934530996,102
0.01433109537277809, 0.007685324452671462, 0.001015972700385612, 0.07448071311645721, 0.02302883042221312, -0.06521978904368246, 0.011938981552120783, 0.003777004147802345, 0.00024607095901183683, 0.05128270881155479, 0.004786099471481689, 0.0026360159295192027, 0.014500496304752685, 0.013939921026470839, 0.002298937033505752, 0.2389416126919855, 0.05122051880305291, 0.021501375757204646,102
0.014331039691906963, 0.007685285683634973, 0.0010159442265204044, 0.0744806873985709, 0.023028846205651606, -0.06521984438753281, 0.011938943009786486, 0.003776986233015214, 0.00024606511289353557, 0.051282679656975805, 0.004786112404862161, 0.0026360022923165405, 0.014500517572769664, 0.013939912330557514, 0.0022989419385021077, 0.23894157874428956, 0.051220491043235124, 0.0215013564374425,100
0.014331060857099375, 0.007685332964833607, 0.0010159507671817897, 0.07448068843737565, 0.023028838210216958, -0.06521985778183134, 0.011938945933098445, 0.0037770200473642157, 0.0002460540596800263, 0.05128265584899937, 0.0047861312300239035, 0.002636026543809246, 0.014500529258179096, 0.013939920869864831, 0.0022989763824724572, 0.23894159403967014, 0.051220527742003745, 0.02150138170447565,100
0.014331110333141283, 0.00768533545086012, 0.0010159306979939547, 0.0744807520686806, 0.02302886121845446, -0.0652198229670143, 0.011938993868402394, 0.003777020663428299, 0.0002460614711448865, 0.05128270023466773, 0.004786105246521971, 0.0026360296142245282, 0.014500532314386425, 0.013939915816237873, 0.0022989355115725966, 0.23894164192304423, 0.05122049421778618, 0.0215013691391868,102
0.014331082289548191, 0.007685275315886263, 0.0010159114753288902, 0.07448074750870848, 0.023028839740654644, -0.06521985318741591, 0.011938946984798159, 0.0037770017261872825, 0.0002460478933925664, 0.051282700975001864, 0.004786120337473172, 0.0026359952147717984, 0.014500536127879932, 0.013939912408302333, 0.002298990763957016, 0.23894158522367254, 0.0512205284398789, 0.021501376956272893,102
0.0143310886955148, 0.007685365546535118, 0.001015953915864414, 0.07448069980853968, 0.02302884982214101, -0.06521985879317974, 0.011938983965722445, 0.0037770689531928937, 0.00024608027827293874, 0.05128269482174894, 0.004786084638180011, 0.0026359784745731045, 0.014500534411889459, 0.013939911419360886, 0.0022989676496255793, 0.23894157733756496, 0.051220530377035896, 0.021501380092055936,100
0.014331050687978367, 0.007685320326926696, 0.0010159395778271542, 0.07448074869769632, 0.023028829368241726, -0.06521983368935884, 0.011938988677942622, 0.003777093315212209, 0.0002460516552299843, 0.051282750658097544, 0.004786132900162347, 0.0026359866874995272, 0.014500503185010644, 0.013939886927566876, 0.0022989407284628887, 0.23894158222708872, 0.051220529006746, 0.021501392761079537,102
0.014331068896295072, 0.007685377792398977, 0.0010159559528923514, 0.07448071696885583, 0.02302885110404078, -0.0652198917939689, 0.011938988666017714, 0.003777023456850362, 0.0002460981518615388, 0.05128271067369814, 0.004786105969117316, 0.0026360195092504997, 0.014500517800365272, 0.013939882339918577, 0.002298940351594814, 0.23894160426713518, 0.05122050676936532, 0.02150134318985627,98
0.014331030165781342, 0.007685303630390857, 0.0010159228598121861, 0.07448074940662376, 0.023028852351878758, -0.06521987293462925, 0.011938994905706747, 0.003777043293022183, 0.00024609760767997505, 0.05128265163356528, 0.004786114951822029, 0.0026360280622449383, 0.014500472992213504, 0.013939908019668514, 0.002298934553114901, 0.238941611770162, 0.05122052284593275, 0.021501386349435065,100
0.014331054730138262, 0.007685319450411014, 0.001015962139206401, 0.0744807755227364, 0.023028804893573594, -0.06521982488621585, 0.011938989531109017, 0.003777046789055036, 0.0002460591581146251, 0.05128269039992151, 0.0047861380526676165, 0.002636022287160527, 0.014500524809703923, 0.013939914674717394, 0.0022989380951687517, 0.23894160833496078, 0.05122052648592266, 0.021501351238814522,102
0.014331057278270635, 0.007685264595280009, 0.0010159308679119027, 0.07448073322620806, 0.023028848038959743, -0.0652198354666091, 0.011938991211495616, 0.0037770419034960077, 0.0002460579551943424, 0.05128269215806322, 0.004786121260983594, 0.002636030102485483, 0.014500463853670252, 0.013939926132195439, 0.002298949879465139, 0.2389415876691665, 0.05122050756253486, 0.021501405791594173,102
0.014331081548695944, 0.007685319718485748, 0.0010159325272799486, 0.07448069089086334, 0.02302888974244919, -0.06521985624454661, 0.01193898973627764, 0.0037770430938329027, 0.00024606814021979324, 0.05128266600138449, 0.004786071735881772, 0.002635972009981804, 0.014500475137683778, 0.013939900003056473, 0.0022989344690724136, 0.23894160015928992, 0.05122052051209782, 0.02150139667097924,102
0.014331036916008448, 0.00768530410942134, 0.001015964727766225, 0.07448071238353932, 0.023028864654383575, -0.06521981655317691, 0.01193897745344307, 0.003777008561725567, 0.00024605552696638363, 0.05128267151092845, 0.004786130298781132, 0.0026360273287672287, 0.014500514611176851, 0.013939897206856339, 0.0022989535688470175, 0.23894162995288531, 0.05122052156361606, 0.021501379469246497,102
0.014331075320566053, 0.007685295963336089, 0.0010159508408534872, 0.07448071966834292, 0.023028847394795292, -0.06521982677647672, 0.011938988016102974, 0.003777048110600234, 0.00024607368975896384, 0.051282739762843935, 0.0047861397419212744, 0.002636004332463509, 0.014500528419203306, 0.013939924828719722, 0.0022989689895321313, 0.23894156498738547, 0.05122053746974302, 0.021501411244844493,100
0.01433109632081586, 0.0076853618708957105, 0.001015962206838244, 0.07448071735320215, 0.023028817257416297, -0.0652198839451633, 0.01193899605631937, 0.003777036062815232, 0.000246043122040939, 0.05128272129683795, 0.004786099917881889, 0.0026359962979633274, 0.014500486456555975, 0.013939890803034535, 0.0022989451277485224, 0.23894155963627953, 0.05122051063867516, 0.021501401077031572,102
0.014331045063195134, 0.007685305701208278, 0.0010159307379001652, 0.07448068365900765, 0.02302889972169586, -0.06521982765018677, 0.011938983213407972, 0.0037770118384596943, 0.000246058408789047, 0.051282738590448206, 0.004786103185523983, 0.0026359749514408585, 0.014500491087888092, 0.01393991422878952, 0.0022989496129700543, 0.23894160912740553, 0.05122050835179099, 0.021501389546015725,102
0.014331067279101788, 0.007685308033445807, 0.0010159381126444605, 0.07448076472632179, 0.023028776391875647, -0.06521986628537774, 0.011938966391527042, 0.0037770514780056373, 0.0002460424349332594, 0.05128273322632649, 0.004786086882414588, 0.002635980003863271, 0.014500517419517574, 0.013939893177548283, 0.0022989583880685146, 0.23894160689428434, 0.05122051432343794, 0.021501382562151953,102
0.014331070177210347, 0.0076853299655171925, 0.0010159346377164905, 0.07448070633373233, 0.023028838973117013, -0.06521987313671324, 0.011939010160559437, 0.0037769918143077084, 0.0002460886737203671, 0.051282707770133044, 0.0047861523951995034, 0.0026359984053912116, 0.014500478785458607, 0.013939927023897725, 0.0022989330254687542, 0.23894164736060405, 0.05122055652515611, 0.021501381513615508,100
0.014331072487028028, 0.007685289312624521, 0.0010159338986301869, 0.07448073665049681, 0.0230288491972157, -0.06521982062011626, 0.011938980589944009, 0.0037770285112156874, 0.0002460596865614941, 0.051282676590007646, 0.004786089801233128, 0.0026359555666286517, 0.014500523215700256, 0.013939927852564293, 0.002298958635580803, 0.2389415611194743, 0.05122054325916508, 0.02150140258488972,100
0.014331049807841688, 0.007685339311027364, 0.0010159370551646898, 0.0744807473815236, 0.023028868561562034, -0.06521985315974765, 0.01193901414014074, 0.0037770179478331914, 0.0002460680490635835, 0.051282713444315675, 0.004786097396047018, 0.0026359683320805755, 0.014500529559554814, 0.013939900761775322, 0.0022989624597301167, 0.23894154765634365, 0.051220520266556824, 0.021501348461683317,100
0.014331086060987243, 0.0076853647470862185, 0.001015961944212271, 0.07448072573288501, 0.023028842519923213, -0.06521985938745381, 0.011938992387309777, 0.0037770558151182937, 0.0002460358390282346, 0.05128268204930683, 0.004786098705025879, 0.0026360025885890596, 0.014500518742939266, 0.01393987465541816, 0.002298954451977066, 0.23894162135905753, 0.05122055214662294, 0.021501401471346167,102
0.014331030773849115, 0.007685301183668796, 0.0010159226535858342, 0.07448071229952538, 0.023028829667203363, -0.06521984504455375, 0.011938969929853497, 0.003777047691189393, 0.0002460683689588345, 0.05128268208329894, 0.004786116657387069, 0.002635988896306268, 0.014500527594967292, 0.01393989218652365, 0.0022989787392919624, 0.23894158288463657, 0.05122058727778132, 0.02150137386535514,100
0.014331106852489428, 0.007685308183495117, 0.0010159592792802791, 0.07448072350770008, 0.023028857563286678, -0.06521983491693636, 0.011938947084319897, 0.0037770479539234736, 0.00024603471371059443, 0.051282700070580625, 0.0047861016222405855, 0.002635997714010416, 0.014500541320482898, 0.013939902837759761, 0.002298969561588346, 0.23894161401124384, 0.0512205492619281, 0.02150137360737742,102
0.01433104505168287, 0.007685310295212247, 0.0010159293241292736, 0.07448073310203707, 0.023028848985226075, -0.06521989616853349, 0.011939005493476021, 0.0037770577373776788, 0.0002460742018419395, 0.05128267508488271, 0.004786092365590034, 0.0026360005169183158, 0.014500557782637875, 0.013939878824451338, 0.0022989405670481877, 0.23894158173250896, 0.05122050079987575, 0.021501368510271616,100
0.014331075330073932, 0.007685309590883227, 0.0010159291138793615, 0.07448069657639315, 0.023028857388082698, -0.06521989584603739, 0.01193900161470881, 0.003777039645295455, 0.0002460629557864302, 0.0512826718428837, 0.004786140102148292, 0.0026359790359472162, 0.014500501865156612, 0.013939936705685645, 0.002298960802928538, 0.23894161219426802, 0.051220538384475774, 0.021501335586280118,100
0.014331038462498998, 0.007685291939724344, 0.0010159617121538796, 0.07448073712642109, 0.02302883140115769, -0.06521987026889921, 0.011938973085330627, 0.003777047918199521, 0.0002460417965860143, 0.05128269784157362, 0.004786152045040332, 0.0026360094479148852, 0.014500551832588296, 0.013939905511526348, 0.002298959037282249, 0.23894160803559564, 0.05122055171835724, 0.021501386642670112,102
0.014331052560185575, 0.007685332374042596, 0.0010159439582375193, 0.07448075352961217, 0.02302885920153565, -0.06521987161820848, 0.011938930012303613, 0.0037769933473790276, 0.00024607565258741174, 0.05128271293523781, 0.0047860940717595, 0.002636009391353609, 0.014500483515412409, 0.01393990330530193, 0.002298944486656257, 0.23894156153184004, 0.051220513340836486, 0.021501344303660876,100
0.014331062225063683, 0.007685304588657385, 0.0010159442483863592, 0.0744807205484446, 0.023028810819978023, -0.06521981676772001, 0.011938983099398413, 0.003776998407477902, 0.0002460924175122953, 0.051282720349146604, 0.0047860648271744275, 0.0026360038550115416, 0.014500464212726499, 0.013939915076878898, 0.002298931072706109, 0.2389415740721922, 0.05122053979481832, 0.021501368931563136,100
0.01433104856877701, 0.007685267854766754, 0.0010159406464090982, 0.0744807204992046, 0.023028861858351513, -0.06521987892603036, 0.01193897794119389, 0.0037770350497867778, 0.00024608182223390503, 0.05128270145428788, 0.004786132311154986, 0.002636022245817405, 0.014500496832101629, 0.013939908486284411, 0.0022989323348660434, 0.2389415732246354, 0.05122050781890381, 0.0215013263755062,100
0.014331066166011527, 0.007685319359172885, 0.0010159313232672505, 0.0744807170624479, 0.02302879524240146, -0.06521987397528671, 0.011938980014341447, 0.0037770461585459017, 0.00024607491683198294, 0.05128266265854629, 0.004786124122836068, 0.0026359610176737206, 0.014500509037337869, 0.013939890184922551, 0.002298931556366897, 0.23894155781563667, 0.05122051206406928, 0.021501414333968173,102
0.014331084561406473, 0.007685372711321871, 0.0010159345528287455, 0.07448069997539895, 0.023028844477139394, -0.06521984028496781, 0.01193900461951026, 0.0037770657348101286, 0.0002460858837912812, 0.05128271054796025, 0.004786105850614844, 0.002636017245434997, 0.014500501543131929, 0.013939874577027977, 0.0022989416040144384, 0.23894160703346717, 0.051220563852295994, 0.021501392426573448,102
0.014331086724676551, 0.007685290245910096, 0.0010159313433750277, 0.07448066906208159, 0.023028829331117523, -0.0652198381095109, 0.011939001894236008, 0.003776992722281191, 0.00024605021326418175, 0.05128267107339595, 0.00478610582766494, 0.0026359748541085718, 0.014500493043515434, 0.01393989025734485, 0.0022989331048150477, 0.2389416020982293, 0.05122050232341286, 0.021501386231810117,102
0.014331137907245845, 0.007685332314440726, 0.0010159339778104402, 0.07448070976676648, 0.023028843053252174, -0.06521985970496888, 0.0119389839704606, 0.0037770582281999635, 0.00024606141247530267, 0.05128269425428276, 0.004786115037822313, 0.002635997604746009, 0.014500521509304648, 0.013939889424482455, 0.0022989605841102407, 0.23894163705515997, 0.051220527155130924, 0.021501369777658357,100
0.014331053319977392, 0.007685324524320264, 0.001015930571923979, 0.07448071615401351, 0.023028882096417614, -0.06521985848823078, 0.011939006818481458, 0.003776985523981491, 0.00024606249521476857, 0.051282670113497464, 0.004786143883447192, 0.0026359662850455046, 0.014500512067446084, 0.013939894206723372, 0.0022989380243554915, 0.23894162631743876, 0.051220531424989967, 0.02150135318816711,102
0.014331041324734449, 0.007685305468768878, 0.0010159865239879667, 0.07448074160619907, 0.023028812414383957, -0.06521986349304326, 0.01193893378216603, 0.003777048372139993, 0.00024605358194835846, 0.05128270251667649, 0.004786112190418388, 0.002635982298214056, 0.014500520929706256, 0.01393990361711605, 0.002298935279058623, 0.23894158254427292, 0.051220528359545346, 0.021501404606794915,102
0.014331057688211813, 0.007685325310798679, 0.001015964322202654, 0.07448076909346689, 0.023028809054282118, -0.06521983517659026, 0.011938986144278489, 0.0037770259333449923, 0.00024605893346884444, 0.05128270873955202, 0.00478616992118392, 0.0026359912323382154, 0.01450050171857856, 0.013939912543507783, 0.0022989293022587323, 0.23894158992977893, 0.05122050669871053, 0.021501360085116696,102
0.014331040167441338, 0.007685285268725616, 0.001015956717497982, 0.07448075231633941, 0.02302886493615858, -0.06521983648596014, 0.01193897346619509, 0.0037770315597092517, 0.0002460878950088061, 0.05128269705887349, 0.004786090916901732, 0.0026359904312971486, 0.014500524680389856, 0.013939928739461253, 0.002298942788172316, 0.2389415553450547, 0.051220505942247564, 0.0215013594322308,100
0.014331077243203705, 0.007685330175049303, 0.0010159247337099032, 0.0744806572800051, 0.023028844961765556, -0.06521983995060862, 0.011938944556163737, 0.003777037467971546, 0.0002460705135417091, 0.0512826960732422, 0.004786100893084105, 0.0026360058646777555, 0.014500541984155697, 0.013939908492863709, 0.0022989561626764084, 0.2389415807577926, 0.0512205648218873, 0.021501369746537765,102
